A1_DCH,MEI_E,EUR,ES	13413 	11737 	13125 	12940 	12329 	12191 	12519 	11504 	11052 	11413 	12346 	11480 	11378 	11892 	11811 b	10364 	8960 	8493 	8941 b	: 	7817 	7181 	6302 	7535 	7709 	6278 	6334 
A1_DCH,MEI_E,EUR,EU	: 	: 	: 	15775 e	15202 e	15041 e	14885 e	14570 e	14565 e	13932 e	13789 e	13303 e	12754 e	12872 e	12703 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10931 e	9936 e	9502 e	9362 e	9188 e	8519 e	8151 e
A1_DCH,MEI_E,EUR,EU27_2007	: 	: 	: 	15805 e	15232 	15073 	14910 	14594 	14595 	13960 	13811 	13325 	12777 	12872 	12703 	12465 	11958 e	11843 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,EU27_2020	17270 	16625 	16357 b	15804 e	15102 e	15072 e	14619 e	14228 e	14253 e	13754 e	13331 e	13184 e	12703 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,EU28	: 	: 	: 	15775 e	15202 	15041 	14885 	14570 	14565 	13932 	13788 	13303 	12754 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,FI	23636 	21561 	21117 	20825 	19863 	20263 	19621 	19981 	19380 	19371 	19021 	18281 	18159 	18308 	15832 	14741 	14882 	14537 	14099 b	: 	12810 	12247 	11203 	11269 	11392 	11979 	: 
A1_DCH,MEI_E,EUR,FR	18212 b	16762 	17563 b	17481 	17140 	17851 	16533 	16936 	16166 	16383 	16479 	16543 	15753 	16048 	16103 	13837 	14111 	13282 	13038 b	: 	11953 	11806 	11186 	11582 	11134 	10905 	10971 
A1_DCH,MEI_E,EUR,HR	7890 	7052 	6965 	5946 	5439 	5354 	5690 	5228 	5192 	5042 	5280 	5310 	5524 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,HU	6238 	5743 	5184 	5609 	4196 	3896 	3698 	3707 	4088 	3922 	4382 	4160 	3670 	4081 	3618 	3358 	3428 	3070 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,IE	23028 	21723 	20353 b	20262 	22795 	15814 	15203 	15193 	15087 	15661 	15633 	15854 	15670 	15880 	16709 	15684 	16175 	13165 	11527 	11820 b	9777 u	8697 	7372 	6838 	6531 	5607 	5106 
A1_DCH,MEI_E,EUR,IS	: 	: 	: 	: 	30794 	27644 	21337 	19594 	17103 	17514 	15300 	13947 	13630 	17102 	24767 	23090 	22569 	21290 	18584 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,IT	15638 	14588 	14762 	14296 	13886 	13506 	13865 	12472 	13133 	13082 	12630 	12751 	12128 	12769 	12224 	12921 	12919 	11995 	11856 b	: 	9124 	8952 	9256 	8533 	7083 	6792 	7283 
A1_DCH,MEI_E,EUR,LT	8901 	8264 	6681 	6160 	5475 	4568 	4412 	3940 	4256 	4451 	3906 	3331 	3619 	3800 	3217 	2683 	2115 	1846 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,LU	41154 b	37531 b	34093 b	28552 	29520 	26356 	25647 b	27244 	26506 	24137 	24507 	23107 	23331 	21877 	22507 	23456 	21273 	24487 	25307 	25894 b	18466 u	17511 u	17612 u	16626 u	18546 	17567 u	17051 u
A1_DCH,MEI_E,EUR,LV	9448 	8219 	8635 	7857 	6341 	5853 	5610 	5075 	4465 	4156 	3982 	3913 	3930 	4492 	4061 	2955 	2236 	1946 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,ME	3033 	2652 	3235 	3225 	3312 	3568 	3856 	3043 	2999 	2784 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,MK	: 	: 	2056 	1674 	1952 	1813 	1674 	1875 	1849 	1891 	1443 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,MT	13967 	12346 	12549 	10961 	11420 	10970 	10443 	10464 	9151 	8680 	8221 	7844 	6914 	6821 	6418 	6399 	6622 	7144 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,NL	23444 	22078 	20073 	19950 	20032 	19588 	18581 b	16349 	17273 	16846 	16225 	15351 	15696 	15314 	14673 	13316 	12515 	12694 b	: 	: 	9147 	8385 	8525 	8493 	8576 	8309 	8270 
A1_DCH,MEI_E,EUR,NO	29903 	26745 b	28995 	29030 	29722 	29488 	29656 	31140 	33465 	32354 	31115 	29643 	24647 	25699 	25553 	21940 	22695 	23247 	24427 	26852 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,PL	7857 	7657 	7085 	6663 	5567 	5367 	5141 	5065 	4649 	4815 	4825 	4917 	4283 	4924 	4145 	3398 	3076 	2403 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,PT	10764 	9990 b	10524 	9003 	8461 	7781 	7827 	7131 	7634 	7931 	8196 	8622 	7944 	8138 	7737 	8151 	7598 	8188 	7356 b	: 	5629 	5925 	6174 	4822 	4463 	4419 	4390 
A1_DCH,MEI_E,EUR,RO	4752 	4756 	3704 	3406 	2592 	2297 	1757 	1825 	1864 	1656 	1702 	1653 	1738 	1782 	1596 	1398 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,RS	: 	3175 	3082 	2646 	2442 	2258 	2074 	2505 	2402 	2517 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,SE	21188 	20838 	19285 	18134 	18676 	18773 	18952 	19142 	19666 	19013 	17673 	15930 	14097 	15368 	15457 b	14282 	12611 	13673 	14212 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,SI	14951 	13606 	12674 	11663 	10999 	10750 	10566 	9978 	9945 	9912 	10254 	9766 	9465 	9531 	9180 	8362 	8482 	7906 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,SK	5807 	6079 	6589 	6048 	6376 	5409 	5208 	5434 	6105 	5428 	5792 	5541 	5126 	4745 	4136 	3550 	4869 	2539 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,TR	: 	3436 	3507 	3598 	4511 	4529 	4682 	4533 	3975 	4119 	3326 	3399 	3346 	3472 	3345 	3047 	2512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,EUR,UK	: 	: 	: 	: 	15647 	14916 b	15945 	15942 	15887 	14649 	15570 b	13847 	12971 	12447 	13347 	15440 	14185 	14618 b	: 	: 	12191 	10105 	9361 	8806 	7389 	6581 	6782 
A1_DCH,MEI_E,EUR,XK	: 	: 	: 	: 	2316 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,AL	: 	263415 	305024 	272031 	238489 	237584 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,AT	20944 	21090 	20886 	21053 	18985 	19935 	19790 	18494 	18628 	16862 	17617 	18061 	17391 	17854 	16415 b	14186 	14281 	14839 	13920 	13587 b	12291 	11793 	11846 	11514 	11011 	12341 	12525 
A1_DCH,MEI_E,NAC,BE	20976 	20310 	19818 	19024 b	17687 	17520 	17333 	17047 	15940 	16008 	14799 	14910 	14641 	14507 	13149 	13477 	13655 	12680 	11846 	12610 b	13541 	12395 	11810 	11252 	11242 	10289 	10047 
A1_DCH,MEI_E,NAC,BG	10248 	14911 	8476 	8087 	7158 	6069 	4998 b	5677 	5126 	5403 	4738 	6160 	6047 	5919 	4674 	2804 	2714 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,CH	44624 	42134 	41989 	41505 	38782 	42330 	41342 	41261 	41730 b	40854 	39740 	37214 	36514 	35547 	36053 	34591 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,CY	15681 	13981 	15421 	15315 	13368 	13884 	12843 	12699 	12203 	14767 	16516 	15810 	14915 	13171 	7375 b	7469 	7023 	6122 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,CZ	256322 	224228 	222036 	205266 	195654 	181211 	160199 	166629 	153857 	159592 	155257 	147980 	155612 	143320 	120448 	117175 	111106 	98805 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,DE	21235 	22465 	20885 b	19441 	17655 	18004 	17720 	17454 	17965 	16318 	14977 	14512 	13799 	13862 	13781 	14050 	13250 	13620 b	: 	: 	12302 	10459 	10012 	9477 	10654 	9738 	8193 
A1_DCH,MEI_E,NAC,DK	195962 	194372 	188487 b	186140 	181640 	179649 	175321 	159699 	171956 	168835 	165456 	161552 b	148328 	149727 	148752 	142573 	132443 	131600 	125075 	122093 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,EE	12443 	9961 	10897 	10353 	8400 	8941 	7904 	6716 	6245 b	5611 	5722 	5152 	4705 	5167 	4444 	3384 	2810 	2431 	2004 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,EL	7673 	7833 	8238 	7905 	7074 	6827 	6705 	6590 	7439 	6398 	6295 	8256 	10669 	10408 	11275 	10240 	9494 	7737 	7862 	7396 b	6603 	6386 u	6693 u	6929 	6443 	5180 	4725 
A1_DCH,MEI_E,NAC,ES	13413 	11737 	13125 	12940 	12329 	12191 	12519 	11504 	11052 	11413 	12346 	11480 	11378 	11892 	11811 b	10364 	8960 	8493 	8941 b	: 	7817 	7181 	6332 	7513 	7448 	6150 	6049 
A1_DCH,MEI_E,NAC,FI	23636 	21561 	21117 	20825 	19863 	20263 	19621 	19981 	19380 	19371 	19021 	18281 	18159 	18308 	15832 	14741 	14882 	14537 	14099 b	: 	12810 	12247 	11273 	11146 	11167 	11502 	: 
A1_DCH,MEI_E,NAC,FR	18212 b	16762 	17563 b	17481 	17140 	17851 	16533 	16936 	16166 	16383 	16479 	16543 	15753 	16048 	16103 	13837 	14111 	13282 	13038 b	: 	11953 	11806 	11257 	11675 	11027 	10847 	11009 
A1_DCH,MEI_E,NAC,HR	59446 	53163 	51667 	44108 	40593 	40335 	43319 	39911 	39350 	37926 	39281 	38703 	40544 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,HU	2236552 	2017365 	1686196 	1788519 	1297422 	1213418 	1146470 	1144346 	1213720 	1134438 	1224335 	1146057 	1028725 	1026472 	909394 	887257 	850398 	772532 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,IE	23028 	21723 	20353 b	20262 	22795 	15814 	15203 	15193 	15087 	15661 	15633 	15854 	15670 	15880 	16709 	15684 	16175 	13165 	11527 	11820 b	9777 u	8697 	7360 	6490 	6579 	5806 	5146 
A1_DCH,MEI_E,NAC,IS	: 	: 	: 	: 	3711963 	3692916 	3121658 	3034301 	2777204 	2815000 	2469655 	2257853 	2353564 	2459763 	2170359 	2026405 	1765542 	1855191 	1610326 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,IT	15638 	14588 	14762 	14296 	13886 	13506 	13865 	12472 	13133 	13082 	12630 	12751 	12128 	12769 	12224 	12921 	12919 	11995 	11856 b	: 	9124 	8952 	9291 	8502 	7166 	7472 	7203 
A1_DCH,MEI_E,NAC,LT	8901 	8264 	6681 	6160 	5475 	4568 	4412 	3940 	14694 	15369 	13487 	11503 	12497 	13119 	11106 	9262 	7301 	6375 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,LU	41154 b	37531 b	34093 b	28552 	29520 	26356 	25647 b	27244 	26506 	24137 	24507 	23107 	23331 	21877 	22507 	23456 	21273 	24487 	25307 	25894 b	18466 u	17511 u	17735 u	16705 u	18067 	16788 u	16762 u
A1_DCH,MEI_E,NAC,LV	9448 	8219 	8635 	7857 	6341 	5853 	5610 	5075 	4465 	4156 	3982 	3913 	3930 	4492 	4061 	2955 	2236 	1946 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,ME	3033 	2652 	3235 	3225 	3312 	3568 	3856 	3043 	2999 	2784 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,MK	: 	: 	126465 	102971 	120197 	111678 	103153 	115571 	113844 	116347 	88701 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,MT	13967 	12346 	12549 	10961 	11420 	10970 	10443 	10464 	9151 	8680 	8221 	7844 	6914 	6821 	6418 	6399 	2847 	3058 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,NL	23444 	22078 	20073 	19950 	20032 	19588 	18581 b	16349 	17273 	16846 	16225 	15351 	15696 	15314 	14673 	13316 	12515 	12694 b	: 	: 	9147 	8385 	8587 	8521 	8327 	7914 	8100 
A1_DCH,MEI_E,NAC,NO	303909 	286783 b	285636 	278619 	277222 	273964 	265409 	260156 	261252 	241848 	242492 	237275 	215116 	211338 	204847 	176559 	181767 	194572 	195498 	201621 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,PL	35869 	34022 	30449 	28396 	23698 	23419 	21512 	21194 	19516 	20147 	19881 	19641 	18533 	17293 	15682 	13237 	12373 	10880 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,PT	10764 	9990 b	10524 	9003 	8461 	7781 	7827 	7131 	7634 	7931 	8196 	8622 	7944 	8138 	7737 	8151 	7598 	8188 	7356 b	: 	5629 	5925 	6211 	4777 	4358 	4322 	4312 
A1_DCH,MEI_E,NAC,RO	23385 	23011 	17576 	15849 	11841 	10316 	7809 	8109 	8238 	7385 	7215 	6964 	7368 	6564 	5324 	4928 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,RS	: 	373308 	363190 	312972 	296357 	277943 	250427 	293823 	271792 	284763 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,SE	214983 	218480 	204214 	186023 	179943 	177761 	177271 	174167 	170136 	165490 	159583 	151933 	149696 	147768 	142978 b	132174 	117055 	124755 	129675 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,SI	14951 	13606 	12674 	11663 	10999 	10750 	10566 	9978 	9945 	9912 	10254 	9766 	9465 	9531 	9180 	8362 	2032033 	1890165 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,SK	5807 	6079 	6589 	6048 	6376 	5409 	5208 	5434 	6105 	5428 	5792 	5541 	5126 	4745 	139694 	132194 	187933 	101596 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,TR	: 	27672 	22294 	20539 	18587 	15143 	14166 	13175 	10070 	9530 	7776 	6786 	7237 	6619 	5975 	5511 	4213 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,NAC,UK	: 	: 	: 	: 	13843 	13076 b	13067 	12851 	12806 	12441 	12625 b	12018 	11127 	11089 	10628 	10566 	9671 	9996 b	: 	: 	7430 	6657 	6332 	6096 	6013 	5455 	5262 
A1_DCH,MEI_E,NAC,XK	: 	: 	: 	: 	2316 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,AL	: 	3523 	4309 	4063 	3563 	3528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,AT	18895 	18800 	18352 	19382 	17498 	18815 	19269 	17477 	17384 	15969 	16643 	17188 	16117 	16984 	16008 b	13916 	13934 	14367 	13475 	13137 b	12687 	11642 	11134 	10844 	10364 	11179 	11567 
A1_DCH,MEI_E,PPS,BE	18541 	17828 	17210 	17085 b	15945 	16110 	16586 	15683 	14388 	14577 	13424 	13532 	13037 	13138 	12241 	12515 	12834 	11881 	11120 	12426 b	13528 	12117 	11904 	11305 	11239 	9852 	9731 
A1_DCH,MEI_E,PPS,BG	9423 	13859 	8125 	8194 	7358 	6510 	5468 b	5996 	5347 	5574 	4826 	6301 	6032 	6156 	5245 	3195 	3210 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,CH	24713 	23209 	22939 	23749 	21952 	24056 	24225 	22819 	22867 b	21381 	19753 	18214 	17568 	17425 	17553 	16337 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,CY	17317 	15363 	16899 	17558 	15259 	16163 	14815 	14098 	13357 	15969 	18610 	17830 	16616 	15021 	14409 b	14784 	13704 	11817 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,CZ	12638 	11020 	11518 	11238 	10846 	10231 	9349 	9499 	8617 	8909 	8357 	7846 	8056 	7958 	6953 	6741 	6418 	5593 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,DE	19703 	21016 	19456 b	18762 	17086 	17520 	17617 	17199 	17494 	16232 	14681 	14018 	12901 	13391 	13554 	13693 	12831 	13003 b	: 	: 	12350 	10037 	9356 	8860 	9769 	8867 	7405 
A1_DCH,MEI_E,PPS,DK	18415 	18609 	17934 b	18189 	17558 	17208 	17511 	15395 	16540 	16316 	15708 	15445 b	13930 	14375 	14544 	13814 	12663 	12676 	11928 	12278 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,EA	: 	15974 	16090 b	16022 	15301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,EA18	: 	: 	16165 b	16108 	15386 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,EA19	: 	15974 	16090 b	16022 	15301 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,EA20	16756 	16129 	16058 	15989 	15281 	15467 	15453 	14727 	14639 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,EE	14320 	11687 	12771 	12864 	10679 	11827 	10850 	8881 	7996 b	7341 	7542 	6889 	6090 	6742 	6060 	4939 	4346 	3855 	3228 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,EL	8737 	8876 	9545 	9419 	8316 	8117 	8089 	7714 	8402 	6913 	6659 	8739 	11236 	11431 	12561 	11500 	10759 	8832 	9155 	9224 b	8428 	8406 u	8501 u	9109 	8814 	7375 	7108 
A1_DCH,MEI_E,PPS,ES	13764 	12036 	13630 	13936 	13367 	13326 	14044 	12462 	11824 	12026 	12734 	11888 	11643 	12510 	12722 b	11294 	9834 	9338 	10118 b	: 	9421 	8672 	7504 	9246 	9304 	7586 	7562 
A1_DCH,MEI_E,PPS,EU	: 	: 	: 	14961 e	14269 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10930 e	9940 e	9521 e	9397 e	9166 e	8536 e	8230 e
A1_DCH,MEI_E,PPS,EU27_2007	: 	: 	: 	14980 e	14288 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,EU27_2020	16194 	15656 	15364 b	15300 e	14530 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,EU28	: 	: 	: 	14961 e	14269 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,FI	18650 	17006 	16808 	17043 	16224 	16749 	16590 	16337 	15739 	15963 	15566 	15020 	14640 	15170 	13242 	12012 	12041 	11744 	11137 b	: 	11034 	10232 	9510 	9488 	9708 	9753 	: 
A1_DCH,MEI_E,PPS,FR	16254 b	14821 	15481 b	15862 	15600 	16547 	15701 	15726 	14723 	15028 	15024 	15025 	14034 	14493 	14905 	12750 	13042 	12081 	11855 b	: 	11730 	11222 	10720 	10977 	9890 	9782 	9991 
A1_DCH,MEI_E,PPS,HR	11058 	9960 	9787 	8735 	8061 	8142 	8928 	7911 	7691 	7362 	7229 	7064 	7238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,HU	9138 	8661 	7760 	8970 	6655 	6507 	6413 	6443 	6849 	6415 	7096 	6606 	5804 	5887 	5424 	5537 	5412 	4952 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,IE	16012 	15521 	14995 b	15696 	17805 	12579 	12406 	12402 	12391 	13197 	13145 	13364 	12862 	12447 	13202 	12597 	13048 	10561 	9137 	9395 b	9069 u	8419 	7445 	7048 	6964 	6503 	5704 
A1_DCH,MEI_E,PPS,IS	: 	: 	: 	: 	18258 	18142 	16677 	16601 	15313 	16050 	14258 	13263 	13595 	16496 	16634 	15961 	14718 	15445 	13421 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,IT	15537 	14399 	14515 	14241 	13780 	13489 	13856 	12116 	12712 	12735 	12247 	12596 	11567 	12465 	11930 	12400 	12339 	11433 	11442 b	: 	10300 	10350 	10503 	9560 	8177 	8531 	8504 
A1_DCH,MEI_E,PPS,LT	12400 	11744 	9739 	9345 	8498 	7312 	7319 	6276 	6702 	6899 	6056 	5241 	5406 	5761 	5361 	4678 	3856 	3451 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,LU	30168 b	28387 b	25833 b	22732 	23574 	21480 	21737 b	22621 	21834 	20317 	19872 	18891 	19195 	18620 	19614 	21066 	19064 	23770 	24512 	25364 b	19149 u	17941 u	17356 u	16561 u	18377 	16603 u	16993 u
A1_DCH,MEI_E,PPS,LV	11831 	10429 	11092 	10587 	8674 	8192 	8159 	7045 	6282 	5742 	5459 	5544 	5145 	5983 	6116 	4906 	3955 	3659 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,ME	5164 	4420 	5674 	5757 	5981 	6646 	7303 	5485 	5281 	4973 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,MK	: 	: 	4127 	3461 	4086 	3941 	3703 	4032 	3891 	3967 	3101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,MT	15923 	13779 	14493 	13269 	13855 	13521 	13240 	12937 	11207 	10990 	10484 	10131 	8860 	8816 	8506 	8558 	8856 	9776 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,NL	20190 	19065 	17207 	17807 	17957 	17621 	17319 b	14887 	15548 	15542 	14975 	14234 	14553 	14609 	14387 	12800 	11957 	11962 b	: 	: 	9165 	8654 	8968 	8807 	8303 	7751 	7832 
A1_DCH,MEI_E,PPS,NO	20662 	19635 b	20098 	19815 	19821 	20133 	20736 	21261 	21298 	20204 	19856 	19708 	17682 	18386 	18589 	15698 	16135 	17196 	17190 	17761 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,PL	13092 	12801 	11791 	11537 	9749 	10003 	9494 	9071 	8329 	8538 	8235 	8143 	7367 	7125 	6715 	5441 	5037 	4515 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,PT	11988 	11175 b	12018 	10422 	9778 	9287 	9630 	8722 	9393 	9525 	9645 	9865 	8906 	9244 	9030 	9595 	8934 	9374 	8551 b	: 	7790 	8127 	8576 	6641 	6063 	6073 	6319 
A1_DCH,MEI_E,PPS,RO	8648 	8566 	6704 	6489 	4954 	4452 	3390 	3434 	3473 	3193 	3081 	2881 	3018 	2825 	2504 	2425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,RS	: 	5405 	5450 	4902 	4661 	4571 	4263 	4965 	4557 	4967 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,SE	16331 	16894 	15680 	15125 	14927 	14972 	15782 	15245 	14864 	14991 	14041 	13308 	13098 	13616 	13373 b	12057 	10593 	11263 	11507 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,SI	16982 	15516 	14573 	13791 	13098 	12891 	13070 	12219 	11964 	11886 	12071 	11346 	10766 	11513 	11639 	10907 	11064 	10403 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,SK	6470 	6762 	7628 	7824 	8326 	7233 	7842 	8013 	8791 	7711 	8193 	7887 	7007 	6570 	5837 	5013 	6789 	3578 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,TR	: 	7752 	7422 	8076 	8336 	7647 	8114 	7580 	6201 	6315 	5354 	4870 	5281 	5090 	4773 	4585 	3764 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_DCH,MEI_E,PPS,UK	: 	: 	: 	: 	13430 	12816 b	13048 	13481 	13076 	13139 	13361 b	12748 	12033 	12873 	13079 	13713 	12828 	13321 b	: 	: 	10301 	9057 	8689 	8466 	8426 	7467 	7528 
A1_DCH,MEI_E,PPS,XK	: 	: 	: 	: 	4447 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A1_GE65,MED_E,EUR,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11540 	11367 	10394 	11051 	10595 	10924 	10340 
A1_GE65,MED_E,EUR,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11304 	10969 	10635 	10362 	10168 	10272 	9729 
